frame,time,predictor,target,n,pearson,spearman
100,80.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.5284975513776903,0.56524926686217
150,120.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.23996047623775002,0.8387096774193546
150,120.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.1774841441531721,0.6737536656891495
150,120.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.24275471748775057,0.7804252199413488
150,120.0,eta_raw,terminal_eta_raw,32,0.8846375739134242,0.9266862170087976
150,120.0,eta_raw,terminal_eta_shape,32,0.6217016301388816,0.8200146627565982
150,120.0,eta_raw,terminal_eta_translation,32,0.8825357013243276,0.8607038123167154
150,120.0,eta_aligned,terminal_eta_raw,32,0.8154519480917135,0.8002199413489736
150,120.0,eta_aligned,terminal_eta_shape,32,0.9506910921924452,0.8892961876832843
150,120.0,eta_aligned,terminal_eta_translation,32,0.8051695224418667,0.7247067448680351
150,120.0,eta_translation,terminal_eta_raw,32,0.8806537343256005,0.9098240469208211
150,120.0,eta_translation,terminal_eta_shape,32,0.604279163305258,0.7895894428152492
150,120.0,eta_translation,terminal_eta_translation,32,0.8790067681504263,0.8526392961876832
150,120.0,q_raw,terminal_eta_raw,32,0.8738485281807239,0.9013929618768328
150,120.0,q_raw,terminal_eta_shape,32,0.6263404038832234,0.7958211143695014
150,120.0,q_raw,terminal_eta_translation,32,0.8715572856689024,0.8387096774193546
150,120.0,q_aligned,terminal_eta_raw,32,0.7724280065821623,0.629398826979472
150,120.0,q_aligned,terminal_eta_shape,32,0.854085015208186,0.8064516129032258
150,120.0,q_aligned,terminal_eta_translation,32,0.7632219395365696,0.5571847507331378
150,120.0,q_translation,terminal_eta_raw,32,0.869061011838578,0.8676201536778906
150,120.0,q_translation,terminal_eta_shape,32,0.615447015535536,0.7422076039915683
150,120.0,q_translation,terminal_eta_translation,32,0.867045108656376,0.823982453640837
150,120.0,xi_raw,terminal_eta_raw,32,0.914694388738541,0.845307917888563
150,120.0,xi_raw,terminal_eta_shape,32,0.7319686743876112,0.7298387096774193
150,120.0,xi_raw,terminal_eta_translation,32,0.9131973158284215,0.7958211143695014
150,120.0,xi_aligned,terminal_eta_raw,32,0.9340425009940885,0.5868768328445747
150,120.0,xi_aligned,terminal_eta_shape,32,0.8100229890861715,0.7379032258064516
150,120.0,xi_aligned,terminal_eta_translation,32,0.9306108268637092,0.5355571847507331
150,120.0,xi_translation,terminal_eta_raw,32,0.5793254910372767,0.8599967037150676
150,120.0,xi_translation,terminal_eta_shape,32,0.4421656180757243,0.6599203497659324
150,120.0,xi_translation,terminal_eta_translation,32,0.5798923890973142,0.8441527198848415
150,120.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.01909892486672838,0.2664956011730205
150,120.0,abs_alignment_velocity_identity,terminal_eta_shape,32,-0.03681160644837653,0.24340175953079177
150,120.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.019883831345565692,0.22214076246334308
150,120.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.3788632485616822,0.4673753665689148
150,120.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.3580049938764075,0.46480938416422274
150,120.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.37956155293301364,0.46517595307917886
150,120.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.4028145614779697,0.5403225806451613
150,120.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.38007825280018026,0.4736070381231671
150,120.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.40345858312356164,0.5271260997067448
200,160.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.3045882833445098,0.8563049853372433
200,160.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.23447650924379007,0.6715542521994134
200,160.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.30763412591952743,0.8317448680351905
200,160.0,eta_raw,terminal_eta_raw,32,0.9897113708570497,0.9512463343108503
200,160.0,eta_raw,terminal_eta_shape,32,0.7160629854787947,0.8178152492668621
200,160.0,eta_raw,terminal_eta_translation,32,0.98900612749379,0.9270527859237535
200,160.0,eta_aligned,terminal_eta_raw,32,0.7841470300161593,0.8236803519061583
200,160.0,eta_aligned,terminal_eta_shape,32,0.983869782265281,0.9277859237536655
200,160.0,eta_aligned,terminal_eta_translation,32,0.7736936004448708,0.7950879765395894
200,160.0,eta_translation,terminal_eta_raw,32,0.9891854790105027,0.9494134897360703
200,160.0,eta_translation,terminal_eta_shape,32,0.7042619057012898,0.8093841642228737
200,160.0,eta_translation,terminal_eta_translation,32,0.9888205856593525,0.9186217008797654
200,160.0,q_raw,terminal_eta_raw,32,0.9535440754174481,0.879765395894428
200,160.0,q_raw,terminal_eta_shape,32,0.6985467250708004,0.7840909090909091
200,160.0,q_raw,terminal_eta_translation,32,0.9518839800280937,0.7668621700879764
200,160.0,q_aligned,terminal_eta_raw,32,0.21382215825390613,0.6257331378299119
200,160.0,q_aligned,terminal_eta_shape,32,0.2610678103243193,0.8233137829912023
200,160.0,q_aligned,terminal_eta_translation,32,0.2073877700918066,0.4970674486803519
200,160.0,q_translation,terminal_eta_raw,32,0.9842967854965828,0.9445513741439249
200,160.0,q_translation,terminal_eta_shape,32,0.7192337514911131,0.815507289649975
200,160.0,q_translation,terminal_eta_translation,32,0.9836014029295825,0.8809458381788672
200,160.0,xi_raw,terminal_eta_raw,32,0.29001256557734767,0.8229472140762463
200,160.0,xi_raw,terminal_eta_shape,32,0.22000497775008312,0.7170087976539589
200,160.0,xi_raw,terminal_eta_translation,32,0.2870950968424396,0.6964809384164222
200,160.0,xi_aligned,terminal_eta_raw,32,0.1439990848058983,0.5769794721407624
200,160.0,xi_aligned,terminal_eta_shape,32,0.13038526481683432,0.7390029325513197
200,160.0,xi_aligned,terminal_eta_translation,32,0.14007505066696718,0.44098240469208205
200,160.0,xi_translation,terminal_eta_raw,32,0.8010408950696705,0.8561228472622879
200,160.0,xi_translation,terminal_eta_shape,32,0.5947809294922536,0.6351048785317747
200,160.0,xi_translation,terminal_eta_translation,32,0.802437114916183,0.8037184204002278
200,160.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.18460822454704123,0.43145161290322576
200,160.0,abs_alignment_velocity_identity,terminal_eta_shape,32,0.12856264884894278,0.4035923753665689
200,160.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.18685840856479327,0.38489736070381225
200,160.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.3161588978058466,0.6140029325513195
200,160.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.2772841766412109,0.5887096774193548
200,160.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.3179507044775837,0.6176686217008797
200,160.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.32487077809701764,0.5912756598240468
200,160.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.288424059468652,0.531891495601173
200,160.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.3266374478035744,0.6162023460410556
250,200.0,abs_displacement_drift_grid_points,terminal_eta_raw,32,0.33245047688581664,0.7881231671554252
250,200.0,abs_displacement_drift_grid_points,terminal_eta_shape,32,0.26374638383833315,0.5454545454545454
250,200.0,abs_displacement_drift_grid_points,terminal_eta_translation,32,0.33580270432329323,0.8438416422287388
250,200.0,eta_raw,terminal_eta_raw,32,1.0,1.0
250,200.0,eta_raw,terminal_eta_shape,32,0.7350811656648883,0.8185483870967741
250,200.0,eta_raw,terminal_eta_translation,32,0.9997899396628562,0.9651759530791789
250,200.0,eta_aligned,terminal_eta_raw,32,0.7350811656648883,0.8185483870967741
250,200.0,eta_aligned,terminal_eta_shape,32,0.9999999999999999,1.0
250,200.0,eta_aligned,terminal_eta_translation,32,0.7239959890145539,0.7382697947214076
250,200.0,eta_translation,terminal_eta_raw,32,0.9997899396628562,0.9651759530791789
250,200.0,eta_translation,terminal_eta_shape,32,0.7239959890145539,0.7382697947214076
250,200.0,eta_translation,terminal_eta_translation,32,1.0,1.0
250,200.0,q_raw,terminal_eta_raw,32,0.9982256814698819,0.9794721407624633
250,200.0,q_raw,terminal_eta_shape,32,0.749003818709957,0.7932551319648092
250,200.0,q_raw,terminal_eta_translation,32,0.9978348094557892,0.9644428152492669
250,200.0,q_aligned,terminal_eta_raw,32,0.726445289695211,0.6356304985337243
250,200.0,q_aligned,terminal_eta_shape,32,0.9386781492964384,0.8709677419354838
250,200.0,q_aligned,terminal_eta_translation,32,0.7150051073481629,0.5718475073313782
250,200.0,q_translation,terminal_eta_raw,32,0.9980828035233901,0.9683805374737734
250,200.0,q_translation,terminal_eta_shape,32,0.7419286653132263,0.7528182599668347
250,200.0,q_translation,terminal_eta_translation,32,0.9980359745866125,0.9819448304461489
250,200.0,xi_raw,terminal_eta_raw,32,0.8615355199889263,0.9241202346041054
250,200.0,xi_raw,terminal_eta_shape,32,0.7637987814641505,0.8027859237536656
250,200.0,xi_raw,terminal_eta_translation,32,0.861096502881583,0.8804985337243401
250,200.0,xi_aligned,terminal_eta_raw,32,0.8237322577600721,0.7188416422287389
250,200.0,xi_aligned,terminal_eta_shape,32,0.907703252542395,0.8251466275659823
250,200.0,xi_aligned,terminal_eta_translation,32,0.8184909547647709,0.6477272727272727
250,200.0,xi_translation,terminal_eta_raw,32,0.848314386949041,0.9108911503532883
250,200.0,xi_translation,terminal_eta_shape,32,0.6945005344164026,0.6864686930198695
250,200.0,xi_translation,terminal_eta_translation,32,0.849848914574506,0.9299597251593957
250,200.0,abs_alignment_velocity_identity,terminal_eta_raw,32,0.020592418309304635,0.4200879765395894
250,200.0,abs_alignment_velocity_identity,terminal_eta_shape,32,0.06983351125838727,0.4662756598240469
250,200.0,abs_alignment_velocity_identity,terminal_eta_translation,32,0.020474744437828915,0.3940615835777126
250,200.0,abs_alignment_velocity_direct,terminal_eta_raw,32,0.2568815395299829,0.5865102639296187
250,200.0,abs_alignment_velocity_direct,terminal_eta_shape,32,0.22166680186448576,0.5527859237536655
250,200.0,abs_alignment_velocity_direct,terminal_eta_translation,32,0.2588173125778802,0.5527859237536655
250,200.0,abs_alignment_velocity_geometry,terminal_eta_raw,32,0.2641177845286914,0.4131231671554252
250,200.0,abs_alignment_velocity_geometry,terminal_eta_shape,32,0.23953776738792482,0.406524926686217
250,200.0,abs_alignment_velocity_geometry,terminal_eta_translation,32,0.26543703544325614,0.3837976539589442
